VISIT_NO,EPA_REG,ECO3,ECO3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,ECO3_X_ORIGIN,HUC2,HUC8,SITEID_07,LON_DD,LAT_DD,STATE,CNTYNAME,LAKE_ORIGIN,LakeArea,LakePerim,LakeDepth,LakeEleva,DATE,Silica,DOC,NTL,PTL,pH,Cond,Temp,Sol
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11130303,NLA06608-0152,-97.68636485,34.594407,OK,STEPHENS,MAN-MADE,399.558531,22.17468306,8.7,328.06,7/17/2007,6013,5350,521,21,8.55,473.6,NA,5.475163399
1,Region_3,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,2,2080207,NLA06608-0153,-78.62538711,37.214184,VA,PRINCE EDWARD,MAN-MADE,34.27813038,4.183521134,3.8,133.82,8/30/2007,19795,2910,656,34,7.61,95.33,27.7,5.695620915
1,Region_5,54,Central Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7120006,NLA06608-0155,-88.12714851,42.373288,IL,LAKE,NATURAL,154.8023875,8.802219799,8.1,223.92,7/31/2007,7280,11980,1520,114,8.81,937.5,23.188889,5.510915033
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7050001,NLA06608-0158,-91.24994528,45.881006,WI,SAWYER,NATURAL,121.2290333,5.63893516,8.5,401.01,9/5/2007,2128,3810,651,16,7.74,72.24,22.375,5.402222222
1,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,PLNLOW NATURAL,3,3100206,NLA06608-0161,-82.72114525,28.102434,FL,PINELLAS,NATURAL,1013.147687,24.57939289,3.8,0.35,8/15/2007,1912,10720,1069,30,8.28,768.1,31.32,6.302941176
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1080202,NLA06608-0162,-72.10321054,42.733567,NH,CHESHIRE,NATURAL,53.36921117,3.016800419,2,270.74,8/28/2007,903,5030,244,14,6.15,51.8,23.733333,5.53379085
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7010205,NLA06608-0167,-94.03191284,44.941959,MN,MCLEOD,NATURAL,70.1956031,3.994632113,1,302.17,7/23/2007,29586,27330,15625,1184,9.75,1523,25.25,5.58496732
1,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,10,10290104,NLA06608-0168,-94.85392322,37.758223,KS,BOURBON,MAN-MADE,24.03842122,2.990966681,4.1,276.12,6/13/2007,2920,6560,866,61,8.21,211.5,22.283333,5.410588235
1,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,WMTNS MAN-MADE,14,14070003,NLA06608-0169,-111.5318192,38.517254,UT,SEVIER,MAN-MADE,69.82449803,6.270353337,11,2435,7/5/2007,24740,2955,317,29,8.685,192.9,15.8725,6.59875817
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4060101,NLA06608-0170,-86.10688883,43.991101,MI,MASON,NATURAL,50.9227675,3.213812613,3.4,214.91,9/21/2007,7732,6940,780,8,8.62,239.1,19.9,6.074444444
1,Region_9,81,Sonoran Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,18,18100200,NLA06608-0173,-115.5092281,33.073331,CA,IMPERIAL,MAN-MADE,21.04453369,2.571203351,2.8,0,7/11/2007,6344,12720,2218,57,8.31,3526,28.166667,7.050326797
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,9,9020103,NLA06608-0174,-96.0363618,46.252124,MN,OTTER TAIL,NATURAL,68.56302121,3.123260381,13.7,363.27,7/25/2007,3134,8820,1002,19,8.88,642,23.725,5.381830065
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,5,5080002,NLA06608-0175,-84.68705386,39.68102,OH,PREBLE,MAN-MADE,82.48245998,11.4149771,6.6,311.68,8/30/2007,1198,4000,698,55,8.47,365.2,24.114286,5.641568627
1,Region_6,73,Mississippi Alluvial Plain,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,PLNLOW NATURAL,8,8020203,NLA06608-0176,-90.45779851,35.142395,AR,CRITTENDEN,NATURAL,44.88178132,10.22897772,2.2,58.08,9/7/2007,16938,5640,848,207,7.29,509.7,27.68,5.652745098
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH MAN-MADE,2,2010002,NLA06608-0177,-73.05232335,43.892036,VT,ADDISON,MAN-MADE,41.12619495,3.479406297,19,384.73,8/22/2007,2160,3590,177,6,7.69,56.16,11.136842,5.474117647
1,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,10,10140102,NLA06608-0179,-101.0545158,44.364562,SD,STANLEY,MAN-MADE,10.57223489,2.223440745,2,597.43,6/4/2007,25,55210,5181,209,8.29,12710,20.6,6.000065359
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11130203,NLA06608-0180,-98.88132868,34.518941,OK,TILLMAN,MAN-MADE,416.4717949,22.36246927,4.3,365.88,8/29/2007,9235,5900,721,61,8.56,285.3,28.074,5.548888889
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS NATURAL,18,18090101,NLA06608-0181,-119.0740544,37.788611,CA,MONO,NATURAL,118.8168936,4.627394089,40,2323.16,9/20/2007,456,5060,514,6,8.54,303.3,12.475862,7.716862745
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7030005,NLA06608-0183,-92.42496232,45.326247,WI,POLK,NATURAL,577.5641342,22.08690702,9,310.94,7/25/2007,16980,3730,907,68,8.04,244.7,23.49,5.465816993
1,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,10,10300101,NLA06608-0184,-94.74900513,38.83462,KS,JOHNSON,MAN-MADE,14.95251132,1.761466403,2,303.84,6/15/2007,7917,4650,1049,100,8.2,446.6,25.56,5.480196078
1,Region_3,62,North Central Appalachians,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH MAN-MADE,2,2040106,NLA06608-0185,-75.45750462,41.111305,PA,MONROE,MAN-MADE,97.57104386,8.492040631,2.5,533.22,8/14/2007,1377,4010,284,9,7.24,123.6,23.66,5.562941176
1,Region_3,70,Western Allegheny Plateau,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5030106,NLA06608-0189,-80.57939847,40.029424,WV,OHIO,MAN-MADE,14.39709779,2.866744638,4.5,264.46,6/11/2007,1776,3810,871,77,7.46,396.7,14.22,5.715620915
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,9,9030006,NLA06608-0190,-93.75949137,47.672543,MN,ITASCA,NATURAL,6.588803111,1.007239885,6.2,416,8/14/2007,496,10520,666,16,7.8,76.11,17.428571,5.093006536
1,Region_4,66,Blue Ridge,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,6,6010202,NLA06608-0191,-83.66709127,35.167835,NC,MACON,MAN-MADE,640.0317026,45.14520922,44,916.56,7/21/2007,5914,1050,48,1,7.07,16.32,14.506061,5.822287582
1,Region_10,77,North Cascades,II,Western Forested Mountains,II,WMTNS MAN-MADE,17,17110005,NLA06608-0193,-121.1758404,48.704386,WA,WHATCOM,MAN-MADE,81.434119,12.32532835,2,268.82,7/11/2007,4983,1070,71,3,7.68,52.98,9.95,5.202091503
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW NATURAL,10,10160002,NLA06608-0195,-99.08101063,46.891975,ND,STUTSMAN,NATURAL,6.30593343,1.228151104,1.9,570.45,6/12/2007,10234,16660,1955,447,8.43,1120,21.464,5.525816993
1,Region_5,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,5,5120114,NLA06608-0196,-88.06164584,38.776925,IL,RICHLAND,MAN-MADE,52.2621923,8.298862636,6.7,143.41,6/21/2007,946,6350,1250,94,8.67,170.3,21.685714,5.873006536
1,Region_1,84,Atlantic Coastal Pine Barrens,XIV,Eastern Coastal Plain,CPL,PLNLOW NATURAL,1,1090002,NLA06608-0198,-70.08954132,41.713076,MA,BARNSTABLE,NATURAL,65.07224916,3.220261112,7.2,6.13,7/24/2007,4677,1990,353,25,6.85,106.3,24.228571,5.766470588
1,Region_9,5,Sierra Nevada,II,Western Forested Mountains,II,WMTNS MAN-MADE,18,18020128,NLA06608-0201,-120.4416484,39.11225,CA,PLACER,MAN-MADE,574.7259015,14.56209342,18,1592.46,9/18/2007,12940,1470,40,3,7.32,27.1,18.135294,7.546993464
1,Region_4,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,3,3160110,NLA06608-0203,-87.31609868,34.006333,AL,WINSTON,MAN-MADE,471.993514,77.08241799,49,155.33,8/2/2007,3457,1710,239,1,7.42,55.09,14.548571,5.873267974
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11130302,NLA06608-0204,-99.24197456,35.435924,OK,WASHITA,MAN-MADE,35.7705532,3.250577621,2.6,547.83,9/12/2007,2965,7260,1355,125,8.58,421.6,22.7125,5.91
1,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3130003,NLA06608-0207,-84.81807605,32.603013,GA,HARRIS,MAN-MADE,7.39308686,1.164496742,3.8,189.95,7/18/2007,1081,4150,384,14,7.37,45.16,29.382,5.835359477
1,Region_6,73,Mississippi Alluvial Plain,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,PLNLOW MAN-MADE,8,8020302,NLA06608-0208,-90.96329594,35.583845,AR,POINSETT,MAN-MADE,95.89271234,3.883139932,3.9,69.01,9/6/2007,15473,5120,1687,162,6.72,124.9,26.35,5.652745098
1,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,WMTNS NATURAL,17,17110012,NLA06608-0209,-122.0836788,47.57601,WA,KING,NATURAL,1934.331091,31.37929103,27.6,9.1,7/19/2007,6386,2650,205,4,8.09,107.9,14.424,5.122614379
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,9,9020301,NLA06608-0211,-95.76982211,47.465342,MN,MAHNOMEN,NATURAL,57.96213093,3.003512582,1.4,387.71,8/7/2007,12132,16910,1340,42,8.99,326.6,21.533333,5.249150327
1,Region_5,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,5,5120208,NLA06608-0212,-86.46847503,39.027669,IN,MONROE,MAN-MADE,2761.794457,91.18767065,13.2,172.67,7/12/2007,5685,3000,88,8,7.81,130.6,21.126667,5.795686275
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7010204,NLA06608-0215,-94.96441345,45.259382,MN,KANDIYOHI,NATURAL,385.3673642,13.99729595,9.8,355.29,8/22/2007,15344,7950,1463,83,8.36,389.1,20.536364,5.490392157
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,10,10270202,NLA06608-0216,-96.52877618,40.328551,NE,GAGE,MAN-MADE,32.08407696,4.582722553,1.1,425.89,7/6/2007,4839,10930,1367,619,8.48,329.7,28.066667,5.776143791
1,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3020201,NLA06608-0217,-79.1460479,36.152883,NC,ORANGE,MAN-MADE,55.19553768,9.784513626,5,186.84,6/24/2007,9935,7100,508,6,7.71,78.24,23.766667,5.705359477
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050001,NLA06608-0219,-85.37102925,41.400436,IN,NOBLE,NATURAL,47.00750836,3.535507751,9.8,284.71,8/1/2007,4274,10910,1826,36,8.59,383.9,17.363636,5.771503268
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10150004,NLA06608-0220,-100.5303638,42.504655,NE,CHERRY,NATURAL,20.18127341,1.935945293,1.2,884.56,8/2/2007,63563,114540,22613,872,9.36,1376,22.5,6.035490196
1,Region_3,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,2,2080206,NLA06608-0221,-76.82122952,37.299136,VA,JAMES CITY,MAN-MADE,18.43275791,3.745394504,2.1,2.67,6/28/2007,6679,6110,594,38,7.98,190.7,28.3,5.777124183
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10110101,NLA06608-0222,-102.9398075,48.406893,ND,WILLIAMS,MAN-MADE,20.30657879,3.417645851,3.5,696.09,6/27/2007,10485,22930,2008,114,8.72,1705,19.4625,5.520392157
1,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3070103,NLA06608-0223,-84.20752986,33.58413,GA,HENRY,MAN-MADE,27.57731889,4.233271524,3.6,221.93,6/27/2007,12821,3090,569,45,7.68,81.15,27.4725,5.73254902
1,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,8,8020202,NLA06608-0224,-90.58984208,37.647837,MO,ST FRANCOIS,MAN-MADE,70.64734976,6.050114099,8.6,323.96,7/19/2007,4993,3380,283,14,7.36,176.4,22.481818,5.779084967
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10030104,NLA06608-0225,-112.5389845,47.4804,MT,LEWIS AND CLARK,MAN-MADE,205.6045623,9.382508364,17.3,1355,7/11/2007,1846,3025,154,6,8.525,346.55,16.794444,5.893071895
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH MAN-MADE,1,1070002,NLA06608-0226,-71.24740864,43.199526,NH,ROCKINGHAM,MAN-MADE,5.05517327,1.014551771,2.9,189.39,7/9/2007,433,3690,328,8,6.79,51.43,22.375,5.355751634
1,Region_8,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11020008,NLA06608-0228,-103.6093941,38.062197,CO,OTERO,MAN-MADE,217.2780867,6.977874411,5.4,1268.59,6/26/2007,3266,5265,409.5,25,8.4,804,23.816667,6.833529412
1,Region_2,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,4,4150305,NLA06608-0229,-74.449008,43.952955,NY,HAMILTON,NATURAL,1683.029871,78.155383,10.4,495.93,9/13/2007,2903,4230,219,4,6.8,38.96,19.045455,5.418954248
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050006,NLA06608-0234,-85.46799659,43.218557,MI,KENT,NATURAL,20.59024428,1.989711299,6.8,224.37,8/23/2007,454,6210,584,14,8.14,271.5,21.605714,5.774705882
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,5,5120106,NLA06608-0235,-85.75477789,41.322906,IN,KOSCIUSKO,NATURAL,323.1371464,13.88576227,33,250.67,7/16/2007,3978,7800,626,8,8.51,443.2,12.692308,5.771503268
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,15,15010011,NLA06608-0237,-115.1177953,38.38849,NV,NYE,MAN-MADE,72.28415911,5.820390023,2.2,1574.3,6/26/2007,4832,5580,678,23,8.63,642.8,20.76,6.603267974
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7010105,NLA06608-0238,-94.17531685,46.578817,MN,CROW WING,NATURAL,3375.871224,38.39378101,28,367.79,7/11/2007,1711,3170,265,7,8.48,224.1,14.175,5.328366013
1,Region_4,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,6,6020004,NLA06608-0239,-85.55980719,35.018951,TN,MARION,MAN-MADE,3177.007136,146.3818694,16.5,193.18,7/24/2007,5453,2070,383,36,8.1,194.4,27.933333,5.823202614
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10050004,NLA06608-0240,-107.5902123,48.47757,MT,PHILLIPS,MAN-MADE,1665.988717,51.9298439,10.2,677.97,7/25/2007,3412,5020,396,14,8.57,552.7,24.090909,5.585098039
1,Region_10,80,Northern Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,16,16010202,NLA06608-0241,-111.7292621,42.291543,ID,FRANKLIN,MAN-MADE,170.2226844,17.00372196,4,1487,8/15/2007,13763,3180,774,80,8.3,825.5,21.16,6.876862745
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH MAN-MADE,1,1100001,NLA06608-0242,-71.91051169,41.568323,CT,NEW LONDON,MAN-MADE,320.1372478,17.66382324,3,47.73,8/2/2007,645,4740,300,20,6.78,61.6,27.728571,5.704509804
1,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,10,10130102,NLA06608-0243,-100.7421974,44.736473,SD,CORSON,MAN-MADE,134133.9019,2763.418009,20.7,490.37,7/18/2007,4978,3310,203,7,8.52,658.1,20.771429,5.902810458
1,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11130206,NLA06608-0244,-99.23199838,33.739388,TX,BAYLOR,MAN-MADE,6140.977218,199.0464485,12.4,360.62,6/20/2007,5332,4660,436,15,8.18,4505,25.530769,5.768627451
1,Region_9,6,Southern and Central California Chaparral and Oak Woodlands,III,Xeric West,III,WMTNS MAN-MADE,18,18050001,NLA06608-0245,-122.1300516,38.363968,CA,NAPA,MAN-MADE,152.7359691,8.985393398,9.5,118.31,7/24/2007,625,3750,329,11,9.12,373.6,24.92,7.579934641
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10170203,NLA06608-0247,-96.96004,43.534742,SD,MINNEHAHA,NATURAL,87.89140131,4.07974018,4.5,473.98,7/17/2007,3680,12690,1625,202,8.55,1652,25.25,5.580915033
1,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,3,3060203,NLA06608-0253,-81.83068716,32.477368,GA,BULLOCH,MAN-MADE,7.660024612,1.256200591,1.8,62.25,8/8/2007,1782,13050,968,127,7.04,122.4,30.2925,5.674379085
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,9,9020201,NLA06608-0254,-99.09494995,47.966783,ND,BENSON,NATURAL,96.47198068,5.910788463,4,441.38,6/21/2007,24951,16300,2816,175,8.74,1655,20.88,5.399803922
1,Region_4,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5130108,NLA06608-0255,-85.31930179,35.948358,TN,WHITE,MAN-MADE,27.57971984,3.912688048,5.2,565.35,8/7/2007,1773,4190,276,4,7.78,86.06,27.827273,5.823202614
1,Region_8,15,Northern Rockies,II,Western Forested Mountains,II,WMTNS MAN-MADE,17,17010101,NLA06608-0257,-115.2253416,48.541395,MT,LINCOLN,MAN-MADE,10127.62131,368.0398635,48.8,750,7/18/2007,3695,1670,79,1,8.65,217.6,13.207692,5.691960784
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW NATURAL,10,10160004,NLA06608-0259,-98.99123974,46.374212,ND,LA MOURE,NATURAL,10.38935164,1.740557562,1.7,593.82,6/14/2007,18481,21940,3172,613,7.99,1154,21.225,5.525816993
1,Region_6,21,Southern Rockies,II,Western Forested Mountains,II,WMTNS MAN-MADE,13,13020102,NLA06608-0260,-106.6907196,36.673436,NM,RIO ARRIBA,MAN-MADE,1918.981332,56.33589494,48,2181,8/30/2007,16606,2440,136,8,8.22,203.4,13.497143,6.077189542
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11100303,NLA06608-0268,-96.32121976,35.50849,OK,OKFUSKEE,MAN-MADE,285.7856053,23.155508,7.8,236.95,9/10/2007,6573,7210,464,20,7.64,182.7,25.261111,5.317124183
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,5,5080001,NLA06608-0271,-83.87906608,40.477871,OH,LOGAN,NATURAL,2010.568777,72.84914595,2,303.7,6/27/2007,2796,5590,857,99,8.36,418.1,25.6925,5.702875817
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW NATURAL,10,10130106,NLA06608-0275,-99.38087643,46.271991,ND,MCINTOSH,NATURAL,56.20261632,3.367303315,2.7,599.68,6/21/2007,18218,26130,3084,331,8.82,4584,19.695,5.525816993
1,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,WMTNS MAN-MADE,11,11020002,NLA06608-0276,-105.0043919,38.776371,CO,TELLER,MAN-MADE,40.33012996,3.252266441,13.7,3323.93,8/7/2007,5335,2020,254,7,5.96,33.9,11.569286,5.934444444
1,Region_10,12,Snake River Plain,III,Xeric West,III,WMTNS MAN-MADE,17,17040209,NLA06608-0277,-113.4006122,42.678174,ID,BLAINE,MAN-MADE,3395.548853,65.96433816,8.1,1278.65,7/20/2007,19138,2330,451,117,8.54,471.3,22.722222,6.675163399
1,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7020011,NLA06608-0279,-93.8978566,44.192442,MN,BLUE EARTH,NATURAL,186.683289,9.456972,2.6,300.84,8/8/2007,10152,18800,4600,239,8.65,313.3,24.06,5.60875817
1,Region_6,33,East Central Texas Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,12,12030201,NLA06608-0280,-95.89426355,32.089895,TX,HENDERSON,MAN-MADE,5.361184254,1.133240069,2.5,116.46,7/25/2007,4179,15410,1229,81,7.65,111,28.54,5.29751634
1,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3040105,NLA06608-0281,-80.57559837,35.494575,NC,ROWAN,MAN-MADE,95.02838878,11.62002925,4.2,196.08,6/20/2007,11302,5360,639,44,7.87,131,25.24,5.79379085
1,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,3,3160106,NLA06608-0283,-87.85257456,32.512331,AL,GREENE,MAN-MADE,4731.475925,698.1088116,18.1,22.28,7/9/2007,1777,2390,381,33,8.08,382.9,30.452941,5.890196078
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11130302,NLA06608-0284,-98.73027981,34.913844,OK,KIOWA,MAN-MADE,16.50629257,2.847002159,1.3,466.76,7/30/2007,1228,4370,865,79,8.23,869.2,29.303333,5.548888889
1,Region_3,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,PLNLOW MAN-MADE,2,2060008,NLA06608-0285,-75.56227311,38.559487,DE,SUSSEX,MAN-MADE,34.458845,4.701421,1.7,1.55,7/24/2007,13849,3670,4222,138,7.91,151.3,24.55,5.747908497
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4030106,NLA06608-0286,-88.82970363,46.152251,MI,IRON,NATURAL,55.6243386,4.03421,17.8,497.39,8/8/2007,169,4460,413,5,6.53,22.17,13.385,5.476993464
1,Region_10,9,Eastern Cascades Slopes and Foothills,II,Western Forested Mountains,II,WMTNS MAN-MADE,18,18020001,NLA06608-0290,-120.5256858,42.195652,OR,LAKE,MAN-MADE,59.23892783,4.591667887,2.9,1485,7/11/2007,24313,5540,273,178,8.1,142,20.95,7.118954248
1,Region_5,53,Southeastern Wisconsin Till Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4030201,NLA06608-0291,-88.99784821,43.813821,WI,GREEN LAKE,NATURAL,3104.867993,43.79007843,49,242.59,7/11/2007,441,4330,553,13,8.64,496.1,13.243243,5.489215686
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH NATURAL,1,1100005,NLA06608-0293,-73.50316356,41.384261,CT,FAIRFIELD,NATURAL,23.55242621,2.529444377,5.5,136.47,7/25/2007,5425,4310,759,30,8.65,340.5,20.842857,5.731176471
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1110000,NLA06608-0294,-72.11517323,44.952231,VT,ORLEANS,NATURAL,76.19533937,4.825821319,5.1,312.01,6/26/2007,519,2330,343,1,8.4,310.7,20.816667,5.208169935
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10160010,NLA06608-0295,-97.63176411,45.187472,SD,DAY,NATURAL,18.4312026,1.593378972,4.6,532.26,6/26/2007,31698,17180,2026,242,8.65,1240,23.6,5.499738562
1,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,3,3050204,NLA06608-0297,-81.67207159,33.84097,SC,SALUDA,MAN-MADE,4.036674708,0.841992475,2.7,186.93,7/24/2007,937,5830,587,31,6.7,49.16,28.1,5.707254902
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050001,NLA06608-0299,-85.2449775,41.456601,IN,NOBLE,NATURAL,37.52278071,4.226690531,19.2,304.03,7/30/2007,1700,8070,915,18,8.51,447.4,11.785,5.771503268
