SITE_ID,VISIT_NO,LON_DD,LAT_DD,EPA_REG,ECO_LEV_3,ECO_L3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,AREA_HA,LAKEPERIM,DEPTHMAX,ELEV_PT,HUC_2,HUC_8
NLA06608-0112,1,-89.14408234,39.01266111,Region_5,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,276.3794065,30.39769287,9,160.22,7,7140202
NLA06608-0113,1,-72.23412171,44.71864202,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,83.35226447,4.253680284,13.1,396.91,1,1110000
NLA06608-0115,1,-89.19099056,44.32355428,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,6.737155775,0.987715321,17,271.25,4,4030202
NLA06608-0116,1,-106.3013899,35.66653924,Region_6,21,Southern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,406.2048459,34.23927252,25.8,1625.22,13,13020201
NLA06608-0120,1,-96.36834536,36.16292985,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,10251.57227,466.5719919,20.6,220.49,11,11060006
NLA06608-0120,2,-96.36834536,36.16292985,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,10251.57227,466.5719919,16.3,220.49,11,11060006
NLA06608-0124,1,-101.8094915,42.14001905,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,30.53256534,2.430193088,1.1,1140.27,10,10210001
NLA06608-0126,1,-99.32424356,47.19305824,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,11.53500919,1.474450014,2.5,569.53,10,10160002
NLA06608-0126,2,-99.32424356,47.19305824,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,11.53500919,1.474450014,2.3,569.53,10,10160002
NLA06608-0127,1,-109.3063643,34.15364617,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,35.85993055,2.788304179,5.2,2106.3,15,15020001
NLA06608-0128,1,-109.2416928,48.75289143,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,12.37799839,3.099848391,2.2,787.37,10,10050008
NLA06608-0128,2,-109.2416928,48.75289143,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,12.37799839,3.099848391,1.8,787.37,10,10050008
NLA06608-0129,1,-114.5994561,48.21240982,Region_8,15,Northern Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,1138.974069,25.75629963,60.3,1203,17,17010208
NLA06608-0129,2,-114.5994561,48.21240982,Region_8,15,Northern Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,1138.974069,25.75629963,28.2,1203,17,17010208
NLA06608-0130,1,-111.0870104,31.40138437,Region_9,79,Madrean Archipelago,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,20.47176878,4.357197867,9.7,1168.89,15,15050301
NLA06608-0132,1,-109.0936327,36.20871918,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,88.38069497,4.69012423,6,2222,14,14080204
NLA06608-0134,1,-73.04056323,41.88000298,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,99.98457278,5.007655389,19.8,285.96,1,1080207
NLA06608-0137,1,-119.3636363,38.14855815,Region_9,13,Central Basin and Range,III,Xeric West,III,NATURAL,WMTNS NATURAL,116.0372371,6.076084703,34.2,2163.46,16,16050301
NLA06608-0139,1,-85.93794192,41.17205162,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,94.68796912,9.357351254,7.9,251.92,5,5120106
NLA06608-0140,1,-95.45270584,39.639176,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,26.86439392,4.019914937,1.7,321.71,10,10270103
NLA06608-0141,1,-75.68870871,39.41622694,Region_3,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,65.47479386,9.836282885,1.6,0,2,2040205
NLA06608-0142,1,-89.54369029,45.99791162,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,130.8236981,8.157706901,16.8,497.98,7,7070001
NLA06608-0144,1,-99.39138265,33.39525121,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,706.1356995,36.14835531,12,405.7,12,12060101
NLA06608-0144,2,-99.39138265,33.39525121,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,706.1356995,36.14835531,12.3,405.7,12,12060101
NLA06608-0148,1,-86.1080157,39.34860511,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,28.96652302,4.842928367,7.3,236.08,5,5120204
NLA06608-0149,1,-76.84081042,41.63340269,Region_3,60,Northern Appalachian Plateau and Uplands,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,13.9443979,1.606338683,10.4,451.56,2,2050106
NLA06608-0150,1,-69.2311707,44.84955975,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,1887.921908,46.6742518,18,60.78,1,1030003
NLA06608-0152,1,-97.68636485,34.59440722,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,399.558531,22.17468306,8.7,328.06,11,11130303
NLA06608-0153,1,-78.62538711,37.21418362,Region_3,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,34.27813038,4.183521134,3.8,133.82,2,2080207
NLA06608-0155,1,-88.12714851,42.37328848,Region_5,54,Central Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,154.8023875,8.802219799,8.1,223.92,7,7120006
NLA06608-0158,1,-91.24994528,45.88100581,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,121.2290333,5.63893516,8.5,401.01,7,7050001
NLA06608-0161,1,-82.72114525,28.1024337,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,1013.147687,24.57939289,3.8,0.35,3,3100206
NLA06608-0162,1,-72.10321054,42.73356694,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,53.36921117,3.016800419,2,270.74,1,1080202
NLA06608-0167,1,-94.03191284,44.9419591,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,70.1956031,3.994632113,1,302.17,7,7010205
NLA06608-0167,2,-94.03191284,44.9419591,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,70.1956031,3.994632113,1.1,302.17,7,7010205
NLA06608-0168,1,-94.85392322,37.75822313,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,24.03842122,2.990966681,4.1,276.12,10,10290104
NLA06608-0169,1,-111.5318192,38.51725431,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,69.82449803,6.270353337,11,2435,14,14070003
NLA06608-0169,2,-111.5318192,38.51725431,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,69.82449803,6.270353337,5.6,2435,14,14070003
NLA06608-0170,1,-86.10688883,43.9911006,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,50.9227675,3.213812613,3.4,214.91,4,4060101
NLA06608-0173,1,-115.5092281,33.07333126,Region_9,81,Sonoran Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,21.04453369,2.571203351,2.8,0,18,18100200
NLA06608-0174,1,-96.0363618,46.25212358,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,68.56302121,3.123260381,13.7,363.27,9,9020103
NLA06608-0174,2,-96.0363618,46.25212358,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,68.56302121,3.123260381,13.5,363.27,9,9020103
NLA06608-0175,1,-84.68705386,39.68102041,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,82.48245998,11.4149771,6.6,311.68,5,5080002
NLA06608-0176,1,-90.45779851,35.14239477,Region_6,73,Mississippi Alluvial Plain,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,44.88178132,10.22897772,2.2,58.08,8,8020203
NLA06608-0177,1,-73.05232335,43.89203643,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,41.12619495,3.479406297,19,384.73,2,2010002
NLA06608-0179,1,-101.0545158,44.36456222,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,10.57223489,2.223440745,2,597.43,10,10140102
NLA06608-0179,2,-101.0545158,44.36456222,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,10.57223489,2.223440745,1.7,597.43,10,10140102
NLA06608-0180,1,-98.88132868,34.51894059,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,416.4717949,22.36246927,4.3,365.88,11,11130203
NLA06608-0181,1,-119.0740544,37.78861101,Region_9,13,Central Basin and Range,III,Xeric West,III,NATURAL,WMTNS NATURAL,118.8168936,4.627394089,40,2323.16,18,18090101
NLA06608-0183,1,-92.42496232,45.32624711,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,577.5641342,22.08690702,9,310.94,7,7030005
NLA06608-0184,1,-94.74900513,38.83461964,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,14.95251132,1.761466403,2,303.84,10,10300101
NLA06608-0185,1,-75.45750462,41.11130456,Region_3,62,North Central Appalachians,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,97.57104386,8.492040631,2.5,533.22,2,2040106
NLA06608-0189,1,-80.57939847,40.02942387,Region_3,70,Western Allegheny Plateau,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,14.39709779,2.866744638,4.5,264.46,5,5030106
NLA06608-0189,2,-80.57939847,40.02942387,Region_3,70,Western Allegheny Plateau,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,14.39709779,2.866744638,3.7,264.46,5,5030106
NLA06608-0190,1,-93.75949137,47.67254307,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,6.588803111,1.007239885,6.2,416,9,9030006
NLA06608-0191,1,-83.66709127,35.16783478,Region_4,66,Blue Ridge,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,640.0317026,45.14520922,44,916.56,6,6010202
NLA06608-0193,1,-121.1758404,48.70438576,Region_10,77,North Cascades,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,81.434119,12.32532835,2,268.82,17,17110005
NLA06608-0195,1,-99.08101063,46.89197546,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,6.30593343,1.228151104,1.9,570.45,10,10160002
NLA06608-0196,1,-88.06164584,38.77692521,Region_5,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,52.2621923,8.298862636,6.7,143.41,5,5120114
NLA06608-0198,1,-70.08954132,41.71307603,Region_1,84,Atlantic Coastal Pine Barrens,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,65.07224916,3.220261112,7.2,6.13,1,1090002
NLA06608-0201,1,-120.4416484,39.11225012,Region_9,5,Sierra Nevada,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,574.7259015,14.56209342,18,1592.46,18,18020128
NLA06608-0203,1,-87.31609868,34.00633269,Region_4,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,471.993514,77.08241799,49,155.33,3,3160110
NLA06608-0204,1,-99.24197456,35.43592446,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,35.7705532,3.250577621,2.6,547.83,11,11130302
NLA06608-0207,1,-84.81807605,32.60301252,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,7.39308686,1.164496742,3.8,189.95,3,3130003
NLA06608-0207,2,-84.81807605,32.60301252,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,7.39308686,1.164496742,3.6,189.95,3,3130003
NLA06608-0208,1,-90.96329594,35.58384499,Region_6,73,Mississippi Alluvial Plain,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,MAN-MADE,PLNLOW MAN-MADE,95.89271234,3.883139932,3.9,69.01,8,8020302
NLA06608-0209,1,-122.0836788,47.57601003,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,1934.331091,31.37929103,27.6,9.1,17,17110012
NLA06608-0209,2,-122.0836788,47.57601003,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,1934.331091,31.37929103,26.5,9.1,17,17110012
NLA06608-0211,1,-95.76982211,47.46534213,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,57.96213093,3.003512582,1.4,387.71,9,9020301
NLA06608-0212,1,-86.46847503,39.02766863,Region_5,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,2761.794457,91.18767065,13.2,172.67,5,5120208
NLA06608-0215,1,-94.96441345,45.2593824,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,385.3673642,13.99729595,9.8,355.29,7,7010204
NLA06608-0216,1,-96.52877618,40.3285507,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,32.08407696,4.582722553,1.1,425.89,10,10270202
NLA06608-0217,1,-79.1460479,36.15288306,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,55.19553768,9.784513626,5,186.84,3,3020201
NLA06608-0219,1,-85.37102925,41.40043649,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,47.00750836,3.535507751,9.8,284.71,4,4050001
NLA06608-0220,1,-100.5303638,42.50465482,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,20.18127341,1.935945293,1.2,884.56,10,10150004
NLA06608-0221,1,-76.82122952,37.29913592,Region_3,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,18.43275791,3.745394504,2.1,2.67,2,2080206
NLA06608-0222,1,-102.9398075,48.40689317,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,20.30657879,3.417645851,3.5,696.09,10,10110101
NLA06608-0223,1,-84.20752986,33.58413004,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,27.57731889,4.233271524,3.6,221.93,3,3070103
NLA06608-0223,2,-84.20752986,33.58413004,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,27.57731889,4.233271524,3.4,221.93,3,3070103
NLA06608-0224,1,-90.58984208,37.64783657,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,70.64734976,6.050114099,8.6,323.96,8,8020202
NLA06608-0224,2,-90.58984208,37.64783657,Region_7,39,Ozark Highlands,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,70.64734976,6.050114099,8.6,323.96,8,8020202
NLA06608-0225,1,-112.5389845,47.48039976,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,205.6045623,9.382508364,17.3,1355,10,10030104
NLA06608-0225,2,-112.5389845,47.48039976,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,205.6045623,9.382508364,15.5,1355,10,10030104
NLA06608-0226,1,-71.24740864,43.19952563,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,5.05517327,1.014551771,2.9,189.39,1,1070002
NLA06608-0228,1,-103.6093941,38.06219707,Region_8,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,217.2780867,6.977874411,5.4,1268.59,11,11020008
NLA06608-0228,2,-103.6093941,38.06219707,Region_8,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,217.2780867,6.977874411,3.7,1268.59,11,11020008
NLA06608-0229,1,-74.449008,43.95295544,Region_2,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,1683.029871,78.155383,10.4,495.93,4,4150305
NLA06608-0234,1,-85.46799659,43.21855689,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,20.59024428,1.989711299,6.8,224.37,4,4050006
NLA06608-0235,1,-85.75477789,41.3229061,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,323.1371464,13.88576227,33,250.67,5,5120106
NLA06608-0237,1,-115.1177953,38.38849036,Region_9,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,72.28415911,5.820390023,2.2,1574.3,15,15010011
NLA06608-0237,2,-115.1177953,38.38849036,Region_9,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,72.28415911,5.820390023,2.4,1574.3,15,15010011
NLA06608-0238,1,-94.17531685,46.57881675,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,3375.871224,38.39378101,28,367.79,7,7010105
NLA06608-0239,1,-85.55980719,35.01895093,Region_4,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,3177.007136,146.3818694,16.5,193.18,6,6020004
NLA06608-0240,1,-107.5902123,48.47756954,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,1665.988717,51.9298439,10.2,677.97,10,10050004
NLA06608-0241,1,-111.7292621,42.29154287,Region_10,80,Northern Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,170.2226844,17.00372196,4,1487,16,16010202
NLA06608-0242,1,-71.91051169,41.56832304,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,320.1372478,17.66382324,3,47.73,1,1100001
NLA06608-0243,1,-100.7421974,44.73647289,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,134133.9019,2763.418009,20.7,490.37,10,10130102
NLA06608-0244,1,-99.23199838,33.73938795,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,6140.977218,199.0464485,12.4,360.62,11,11130206
NLA06608-0245,1,-122.1300516,38.36396781,Region_9,6,Southern and Central California Chaparral and Oak Woodlands,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,152.7359691,8.985393398,9.5,118.31,18,18050001
NLA06608-0247,1,-96.96004,43.53474213,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,87.89140131,4.07974018,4.5,473.98,10,10170203
NLA06608-0253,1,-81.83068716,32.47736836,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,7.660024612,1.256200591,1.8,62.25,3,3060203
NLA06608-0254,1,-99.09494995,47.96678307,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,96.47198068,5.910788463,4,441.38,9,9020201
NLA06608-0255,1,-85.31930179,35.94835771,Region_4,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,27.57971984,3.912688048,5.2,565.35,5,5130108
NLA06608-0257,1,-115.2253416,48.54139505,Region_8,15,Northern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,10127.62131,368.0398635,48.8,750,17,17010101
NLA06608-0259,1,-98.99123974,46.37421211,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,10.38935164,1.740557562,1.7,593.82,10,10160004
NLA06608-0260,1,-106.6907196,36.67343618,Region_6,21,Southern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,1918.981332,56.33589494,48,2181,13,13020102
NLA06608-0268,1,-96.32121976,35.50848975,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,285.7856053,23.155508,7.8,236.95,11,11100303
NLA06608-0271,1,-83.87906608,40.47787067,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,2010.568777,72.84914595,2,303.7,5,5080001
NLA06608-0275,1,-99.38087643,46.27199075,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,56.20261632,3.367303315,2.7,599.68,10,10130106
NLA06608-0276,1,-105.0043919,38.77637097,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,40.33012996,3.252266441,13.7,3323.93,11,11020002
NLA06608-0277,1,-113.4006122,42.6781739,Region_10,12,Snake River Plain,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,3395.548853,65.96433816,8.1,1278.65,17,17040209
NLA06608-0279,1,-93.8978566,44.19244227,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,186.683289,9.456972,2.6,300.84,7,7020011
