"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen.BioV","ln_phySR","ln_zpSR","ln_zpDen","ln_Cond","ln_DOC","ln_NTL","ln_PTL","ln_Silica"
"NLA12_CA-180",28,0.1403026,2.34873642188298,0.214285714285714,0.271128261343696,19,2.13135950359901,1699.9477,969083.4571,"",38.72817607,-121.131213,4477.606177,29.1,129.7812536,142.8,18,18020129,6,6,"Region_9",60,1690,127,4.1,9850,7.9,18.48,7.25954248366013,13.7841060142024,2.94443897916644,3.3322045101752,-1.96395376032768,4.0943445622221,7.43248380791712,4.84418708645859,1.41098697371026,9.19522673416613
"NLA12_CA-181",24,0.684958,1.34229311390838,0.25,0.730692392818246,12,1.46261088746519,10570.7063,334534.17,"",37.17995179,-121.6910013,14.37020861,5.8,1.511747383,95.36,18,18050003,6,6,"Region_9",455,4570,319,39.7,7750,7.38,20.8416666666667,7.30751633986928,12.7204943057996,2.484906649788,3.17805383034795,-0.378397756468297,6.12029741895095,8.42726848388825,5.76519110278484,3.68135118769314,8.95544812234739
"NLA12_CA-188",14,0.1223374,1.78583729342171,0.214285714285714,0.0536352742497388,9,1.67072956544616,62194.5478,5039055.1941,"",37.77693239,-122.1186618,309.7251775,29,34.81754668,141.06,18,18050004,6,6,"Region_9",311,6670,593,25.6,10000,9.3,15.82,6.45562091503268,15.4327291609864,2.19722457733622,2.63905732961526,-2.10097247764138,5.73979291217923,8.80537513890967,6.38519439899773,3.24259235148552,9.21034037197618
"NLA12_CA-190",29,0.5750743,2.45512041733187,0.241379310344828,0.254302617939977,35,2.3040124978528,15535.3937,25240634.3567,"",38.06047879,-121.0282226,48.14144143,2,4.823763495,42.15,18,18040004,6,7,"Region_9",132,12700,1320,123,7050,7.25,24.9,7.25954248366013,17.0439657283127,3.55534806148941,3.36729582998647,-0.55325602914133,4.88280192258637,9.44935727244668,7.18538701558042,4.81218435537242,8.86078289580631
"NLA12_CA-200",12,0.2368043,1.64626340436628,0.333333333333333,0.403630761772485,17,2.23061268060559,862.8906,237945.2564,"",39.36848919,-120.322472,13.90867569,10.2,1.505085911,2314.27,16,16050102,5,5,"Region_9",16,1040,152,4.1,3050,6.02,14.775,7.12692810457516,12.37979591107,2.83321334405622,2.484906649788,-1.44052121735337,2.77258872223978,6.94697599213542,5.02388052084628,1.41098697371026,8.02289686960146
"NLA12_CA-206",9,0.0908698,0.946983886356496,0.222222222222222,0.860384858335773,5,1.0497797948161,50317.6259,1116243.683,"NLA06608-2950",40.76439588,-122.2541896,11052.35363,45,546.2851138,325.4,18,18020003,78,78,"Region_9",130,750,71.1,5.6,22500,8.25,18.6878787878788,7.06751633986928,13.9254797520303,1.6094379124341,2.19722457733622,-2.39832756622371,4.86753445045558,6.62007320653036,4.26408733680919,1.7227665977411,10.0212705881925
"NLA12_CA-208",18,0.0925293,0.675025805763295,0.166666666666667,0.022522595545411,14,1.46167971986377,111185.4972,3414504.0639,"",41.99178315,-121.8782454,180.0083266,1.5,6.568672504,1246.23,18,18010204,9,9,"Region_9",2600,36100,2610,29.9,12600,9.36,22.3,6.99875816993464,15.0435428175715,2.63905732961526,2.89037175789616,-2.38022992786383,7.86326672400957,10.494048144321,7.86710550031674,3.39785848039664,9.44145209293957
"NLA12_CA-212",8,0.040762,1.06447118714486,0.375,0.789549089838575,14,1.45966270097599,42137.7639,446649.7046,"",39.96955481,-121.2222947,16.2944611,14.8,2.481676645,1865.21,18,18020121,5,5,"Region_9",18,4090,175,8.3,5100,6.23,11.1214285714286,7.18241830065359,13.0095299077618,2.63905732961526,2.07944154167984,-3.20000500411795,2.89037175789616,8.31630024903685,5.16478597392351,2.11625551480255,8.53699581871242
"NLA12_CA-223",22,0.063187,1.94833027498856,0.181818181818182,0.260009179103297,15,1.17072826202491,23712.9164,472507.7918,"",37.60310878,-119.0030315,34.97828404,25.8,2.847763464,2732.75,18,18090102,5,5,"Region_9",57,1770,66.8,4.1,3240,7.9,10.8804347826087,7.2462091503268,13.065809516362,2.70805020110221,3.09104245335832,-2.76165669519022,4.04305126783455,7.47873482556787,4.2017030805426,1.41098697371026,8.08332860878638
"NLA12_CA-R01",16,0.2214564,1.717298699776,0.3125,0.597018194100509,14,2.01199239154078,990.0634,919385.2665,"NLA06608-0501",37.94905065,-122.6274594,99.66084063,16.3,13.75653829,198.57,18,18050005,1,1,"Region_9",158.6,2950,174,31,14013,8.16,13.8615384615385,6.45562091503268,13.7314605371008,2.63905732961526,2.77258872223978,-1.50752954860155,5.06638530920075,7.98956044933387,5.15905529921453,3.43398720448515,9.54774074917022
"NLA12_CA-R02",22,0.0109763,2.42825243808247,0.272727272727273,0.211701575212048,15,1.42664892422154,2623.9379,1322161.375,"NLA06608-0713",39.40604459,-120.0965946,385.8957227,11,21.29411408,1709.58,16,16050102,5,5,"Region_9",64,1770,140,40,20375,8.02,17.1120512820513,7.12692810457516,14.0947783607791,2.70805020110221,3.09104245335832,-4.51201687601061,4.15888308335967,7.47873482556787,4.9416424226093,3.68887945411394,9.92206393810906
"NLA12_CA-R03",17,0.0853747,1.71975605418866,0.235294117647059,0.40453436439601,17,2.15846685465836,1162.6975,676107.6066,"NLA06608-1717",37.66379232,-120.2158143,2267.070511,51,135.7417686,255.73,18,18040008,6,6,"Region_9",35.8,1560,121,16,5609,7.55,18.8089743589744,7.34993464052288,13.424107523718,2.83321334405622,2.83321334405622,-2.46070547500658,3.57794789340665,7.35244110024358,4.79579054559674,2.77258872223978,8.63212772950834
"NLA12_CO-101",12,1.8469194,1.68935147382793,0.5,0.905903094634233,29,1.63201073855455,179765.2585,26211464.5295,"NLA06608-0864",38.30009665,-102.7612671,303.645989,2,8.631690336,1181.28,11,11020009,26,26,"Region_8",11155,32810,3294.5,100,9103,8.46,22.549358974359,6.90450980392157,17.0817074504841,3.36729582998647,2.484906649788,0.613519061932492,9.31964310686663,10.3984886259551,8.10000969035388,4.60517018598809,9.11635930850529
"NLA12_CO-102",23,0.2505876,2.50386368337365,0.347826086956522,0.313487578794801,18,1.79802776742266,951.7192,693802.6215,"NLA06608-0687",38.99724122,-108.0511795,14.98464518,14,1.620431695,3070.94,14,14020005,21,21,"Region_8",81.8,1620,135,29,18212,8.45,15.8390243902439,6.46013071895425,13.4499427919771,2.89037175789616,3.13549421592915,-1.38394671898942,4.4042772436087,7.39018142822643,4.90527477843843,3.36729582998647,9.80983599645467
"NLA12_CO-103",18,0.9934529,1.72351455352716,0.444444444444444,0.218227557642642,28,2.52463445035979,4471.7653,973808.9803,"NLA06608-1403",40.43632395,-105.0336532,611.5611803,5,17.08625846,1510.61,10,10190006,25,25,"Region_8",651,5070,331,17,2977,8.34,20.6975,6.03052287581699,13.7889704446024,3.3322045101752,2.89037175789616,-0.00656862626706201,6.47850964220857,8.53109609658523,5.80211837537706,2.83321334405622,7.99867136101578
"NLA12_CO-104",20,0.3799453,1.89192713796159,0.45,0.707194430356159,20,1.48547249919731,17143583.5702,562533723.2465,"NLA06608-1339",40.22358076,-104.9472807,72.49623774,6.7,5.616831826,1487.14,10,10190005,25,25,"Region_8",3340,15090,6200,435,9303,8.53,18.9353658536585,6.52529411764706,20.147961642684,2.99573227355399,2.99573227355399,-0.967727983991543,8.11372608597075,9.62178755176189,8.73230457103318,6.07534603108868,9.13809220776856
"NLA12_CO-105",26,1.7778306,1.99554939066082,0.384615384615385,0.14322860682002,6,1.29871802164351,67578.0885,31796254.2903,"NLA06608-0004",37.4167824,-108.4056506,65.38610038,4.4,6.011170144,2213,14,14080202,21,21,"Region_8",246,9660,1079,114,7243,9.42,20.4275,6.76313725490196,17.2748590511995,1.79175946922805,3.25809653802148,0.575393856962154,5.50533153593236,9.17574892720656,6.98378996525813,4.7361984483945,8.88779076419533
"NLA12_CO-106",23,0.5376916,2.60678911177629,0.434782608695652,0.202802684661616,49,2.91463197662939,3110.0983,6824173.8286,"NLA06608-0635",40.33707955,-105.1266943,189.8164828,7.2,7.98199166,1562.41,10,10190006,25,25,"Region_8",159.2,3340,235,15,2609,8.15,24.19875,6.03052287581699,15.7359818409535,3.89182029811063,3.13549421592915,-0.620470117382635,5.07016127341028,8.11372608597075,5.45958551414416,2.70805020110221,7.86672228513673
"NLA12_CO-107",14,0.0986987,2.20395378717759,0.5,0.513206354288354,30,1.53419106192601,21063.4421,1753473.6199,"NLA06608-0068",37.8246388,-107.885134,50.09886464,16.4,3.228831558,2959.6,14,14030003,21,21,"Region_8",215,730,104,16,6434,8.11,13.13875,-0.438300653594771,14.3771093041949,3.40119738166216,2.63905732961526,-2.31568350385538,5.37063802812766,6.59304453414244,4.64439089914137,2.77258872223978,8.76935170779897
"NLA12_CO-108",18,0.969542,1.09165257651903,0.277777777777778,0.228014877127551,28,2.44151482253066,855.3443,689228.049,"NLA06608-0916",38.7911491,-105.1063606,10.22284808,4.9,1.557596057,3147,11,11020002,21,21,"Region_8",35.1,1410,71,25,11412,7.49,15.59625,6.23313725490196,13.4433274807184,3.3322045101752,2.89037175789616,-0.030931483938132,3.55820113047182,7.25134498337221,4.26267987704132,3.2188758248682,9.34242071233339
"NLA12_CO-109",15,0.6844104,1.48646070240261,0.333333333333333,0.2097076549392,17,2.66818261942093,3854.8269,2910445.1002,"NLA06608-1483",40.05558648,-105.7470802,51.02796638,12.5,3.609063575,3029.04,14,14010001,21,21,"Region_8",30.4,4570,215,16,5140,7.55,14.85875,6.03052287581699,14.8838165828464,2.83321334405622,2.70805020110221,-0.379197541287619,3.41444260841218,8.42726848388825,5.37063802812766,2.77258872223978,8.54480835844921
"NLA12_CO-110",22,1.227042,2.84893367837041,0.5,0.159201315032411,28,1.87238550868194,279610.4995,45173350.6409,"NLA06608-0827",39.99496234,-105.112227,18.24577471,4,1.618216994,1620.93,10,10190005,25,25,"Region_8",628,6100,824,43,468,8.55,18.3076923076923,5.88267973856209,17.6260178833366,3.3322045101752,3.09104245335832,0.204606394971798,6.4425401664682,8.7160440501614,6.71417052990947,3.76120011569356,6.14846829591765
"NLA12_CO-111",19,1.7842974,0.655185301264995,0.210526315789474,0.864179200171451,31,1.69761821515221,30867.2727,2558297.5206,"NLA06608-1851",40.0798358,-105.2171741,217.4881284,6,6.681900771,1576.75,10,10190005,25,25,"Region_8",90.5,2890,140,26,5190,7.81,20.37625,6.03052287581699,14.7548525642089,3.43398720448515,2.94443897916644,0.579024724300119,4.50534985070588,7.96901178110648,4.9416424226093,3.25809653802148,8.55448897615993
"NLA12_CO-114",15,0.2238346,1.61588414180874,0.266666666666667,0.211327918025185,2,1.04656234416017,11533.5238,11833956.0354,"",39.03670301,-107.9111308,5.726832826,5.1,1.028831741,3105.21,14,14020005,21,21,"Region_8",53,5090,345,37,6200,7.84,18.3012195121951,6.32496732026144,16.2864835871029,0.693147180559945,2.70805020110221,-1.49684789273052,3.97029191355212,8.53503310954457,5.84354441703136,3.61091791264422,8.73230457103318
"NLA12_CO-115",17,0.1427984,1.5757991159978,0.176470588235294,0.11667497675044,12,0.985685151816945,75953.6236,737825.8301,"",40.00305447,-107.3583306,3.511584722,3.3,1.003755396,2994.12,14,14050005,21,21,"Region_8",22.2,2670,244,14,851,7.43,17.9775,6.46712418300654,13.5114630731551,2.484906649788,2.83321334405622,-1.94632143362122,3.10009228887823,7.8898337513943,5.4971682252932,2.63905732961526,6.74641212857337
"NLA12_CO-117",11,1.1972074,0.820648982475828,0.181818181818182,0.0882949771276055,20,2.08331607141456,3538.1361,1868799.9443,"",37.31623199,-107.1129943,35.17102053,5,3.425642783,2348.41,14,14080102,21,21,"Region_8",201,4770,538,33,4239,9.21,22.0525,-0.438300653594771,14.4408070418108,2.99573227355399,2.39789527279837,0.179991678066512,5.30330490805908,8.47010158388239,6.28785856016178,3.49650756146648,8.35208267135264
"NLA12_CO-119",11,0.0067925,1.33172154713225,0.0909090909090909,0.305925653294074,10,1.09568434213353,13497.3523,681118.7682,"",40.25822853,-105.604528,6.135920724,30,0.98519388,3594.97,10,10190005,21,21,"Region_8",12.07,480,398,5,1465,6.71,7.58780487804878,6.03052287581699,13.4314919725684,2.30258509299405,2.39789527279837,-4.99193621666377,2.49072303510944,6.17378610390194,5.98645200528444,1.6094379124341,7.28961052145117
"NLA12_CO-121",7,0.3398842,0.680421871852402,0.428571428571429,0.82332747447513,11,1.64563055967547,5005.6078,1003325.2601,"",37.67328141,-107.1127777,2.056298199,3.1,0.714034605,3530.52,13,13010001,21,21,"Region_8",41.5,2130,255,84,17528,7.85,16.86875,-0.438300653594771,13.8188303016126,2.39789527279837,1.94591014905531,-1.07915030762057,3.72569342723665,7.66387725870347,5.54126354515843,4.43081679884331,9.7715548812753
"NLA12_CO-124",14,0.2201173,0.333846496236955,0.0714285714285714,0.00164503198976182,23,2.42901643470381,761.3599,5241022.8934,"",39.93104164,-104.9732957,9.204629265,4.8,1.125955062,1600.49,10,10190003,25,25,"Region_8",1339,15370,1480,110,15656,9.59,22.653488372093,6.57941176470588,15.4720272459106,3.13549421592915,2.63905732961526,-1.51359469290251,7.19967834569117,9.64017283653264,7.29979736675816,4.70048036579242,9.65860950907591
"NLA12_CO-125",8,0.415705,0.832118718105163,0.375,0.865185648476684,30,2.09027427620066,452.7214,305602.7815,"",39.22067903,-106.3916958,1.638010034,6.5,0.49435329,2959.99,11,11020001,21,21,"Region_8",45.9,1290,61,11,5332,7.88,14.435,-0.413986928104575,12.6300414380001,3.40119738166216,2.07944154167984,-0.877779404891141,3.8264651170665,7.16239749735572,4.11087386417331,2.39789527279837,8.5814816812986
"NLA12_CO-127",13,0.0673418,2.00830517819569,0.0769230769230769,0.0201642961726595,7,1.27207878296986,867885.9816,24341595.1277,"",40.12169493,-104.9459108,24.71587035,5.3,1.961036202,1509.83,10,10190005,25,25,"Region_8",424,8090,936,712,19950,9.53,21.78,6.52529411764706,17.0076971786146,1.94591014905531,2.56494935746154,-2.69797413557972,6.04973345523196,8.99838401005254,6.84161547647759,6.56807791141198,9.90098442231801
"NLA12_CO-129",23,0.1122496,0.707540216289757,0.130434782608696,0.868047636695365,23,2.2343645473593,10466.8572,1875720.4229,"",37.28488371,-104.3381595,2.905501949,2.1,1.05535296,1720.86,11,11020010,26,26,"Region_8",3580,5870,744,45,24594,7.43,23.5576923076923,6.66549019607843,14.4445033691376,3.13549421592915,3.13549421592915,-2.18703031584051,8.18311807939475,8.67760991282214,6.61204103483309,3.80666248977032,10.1102577897324
"NLA12_CO-130",12,0.4684149,0.567544271565128,0.25,0.879556564063184,12,1.64162490896502,3212.38317,1748658.7964,"",39.64574357,-106.1674308,3.837669916,5.8,0.948242326,3435.34,14,14010002,21,21,"Region_8",41.7,780,185,9,2436,7.76,11.65125,-0.413986928104575,14.3743596500064,2.484906649788,2.484906649788,-0.75840083734607,3.73050112880476,6.65929391968364,5.22035582507832,2.19722457733622,7.79811262882979
"NLA12_CO-131",14,0.3678063,1.48829004240266,0.214285714285714,0.446649771904396,41,2.87396344477574,8907.8507,4062396.2238,"",40.94491896,-106.0119684,17.39618854,7.6,1.656716521,2410.41,10,10180010,18,18,"Region_8",325.5,5375,417,47.5,10339.5,8.39,17.36125,6.15450980392157,15.2172835603831,3.71357206670431,2.63905732961526,-1.00019883808423,5.78536246164862,8.58951385299586,6.0330862217988,3.8607297110406,9.24372679099382
"NLA12_CO-133",10,2.9004513,0.137283988717691,0.2,0.97749770871864,25,2.82353454741387,735.1376,429694.4593,"",37.54114004,-107.5965489,15.67964295,2.4,2.123484174,3329.18,14,14080104,21,21,"Region_8",30.6,1700,90,14,1528,7.3,13.925,-0.438300653594771,12.9708296753351,3.2188758248682,2.30258509299405,1.06486634557444,3.42100000895834,7.43838353004431,4.49980967033027,2.63905732961526,7.33171496972647
"NLA12_CO-R01",9,0.0412094,1.78919772694735,0.222222222222222,0.0215242153489252,17,1.4845808474213,6521.7282,1715742.3954,"NLA06608-0079",39.9856728,-107.231024,130.9079857,47.8,6.588211364,2934,14,14050005,21,21,"Region_8",90.4,1840,116,36,14576,8.32,8.77051282051282,6.32496732026144,14.3553564285303,2.83321334405622,2.19722457733622,-3.18908889331032,4.50424426739813,7.51752085060303,4.75359019110636,3.58351893845611,9.58713161949974
"NLA12_CO-R04",17,0.1596174,1.32002864921935,0.235294117647059,0.688248900182561,19,2.15760402908206,1592.8067,351264.501,"NLA06608-0715",40.2166095,-105.3725581,79.39618467,46,7.76769975,1951.04,10,10190005,21,21,"Region_8",25.5,2090,118,20,5581,7.52,19.0576923076923,6.03052287581699,12.7692947827637,2.94443897916644,2.83321334405622,-1.83497557735256,3.23867845216438,7.64491934495886,4.77068462446567,2.99573227355399,8.62712325078843
"NLA12_CT-101",34,7.2687139,2.41413326897715,0.411764705882353,0.0869306054266354,51,2.8611855954026,48938.1793,7015958.037,"NLA06608-1414",41.92395129,-72.21958455,19.46022047,2.2,2.78873884,205.1,1,1100002,59,59,"Region_1",116,4875,350,28,8186,7.555,23.3205128205128,-7.59745098039216,15.7636978319729,3.93182563272433,3.52636052461616,1.98357937080647,4.75359019110636,8.49187538343195,5.85793315448346,3.3322045101752,9.01018065705235
"NLA12_CT-102",34,0.0579871,2.64434908203007,0.264705882352941,0.166476681882695,28,2.74899668122744,209.1754,397382.1684,"NLA06608-0134",41.8811168,-73.03985488,99.98450318,19.3,5.007664543,285.96,1,1080207,58,58,"Region_1",57.2,2110,176,7,254,7.23,14.4730769230769,-7.69797385620915,12.8926537374339,3.3322045101752,3.52636052461616,-2.84753470696644,4.04655389838575,7.65444322647011,5.17048399503815,1.94591014905531,5.53733426701854
"NLA12_CT-103",32,0.4170849,2.34745834737496,0.28125,0.172769381006121,30,2.49518640987012,1275.3406,713804.5111,"NLA06608-0006",41.67757315,-73.14469782,56.19967245,23.6,5.83700507,198.75,1,1100005,59,59,"Region_1",110.8,2530,205,19,5061,7.6,14.1294871794872,-7.69797385620915,13.4783644098557,3.40119738166216,3.46573590279973,-0.874465480784115,4.70772677431318,7.83597458172157,5.32300997913841,2.94443897916644,8.52931937121408
"NLA12_CT-104",24,2.9332492,1.22515258088741,0.291666666666667,0.0217163955929827,18,1.10896080373,212214.1575,18905971.0167,"NLA06608-0498",41.95084399,-71.9511164,36.73243131,5.7,2.872676209,86.77,1,1100001,59,59,"Region_1",121.4,4330,825,48,10556,7.94,19.9076923076923,-7.43464052287582,16.754988356945,2.89037175789616,3.17805383034795,1.07611075058654,4.7990908786254,8.37332282099653,6.71538338633468,3.87120101090789,9.26444969762322
"NLA12_CT-105",28,0.5101345,1.85512944379399,0.321428571428571,0.128324980960903,26,2.68311140427269,157810.1024,9833858.0584,"NLA06608-0805",41.89704559,-73.44712926,10.59169184,6.3,1.700230293,258.17,1,1100005,58,58,"Region_1",253,3850,763,69,10674,8.27,22,-7.69797385620915,16.1013418930894,3.25809653802148,3.3322045101752,-0.673080862543024,5.53338948872752,8.25582842728183,6.63725803128446,4.23410650459726,9.27556615689389
"NLA12_CT-107",28,0.9978386,1.73235311353206,0.178571428571429,0.116530970038642,50,3.22227157501505,1907.4403,4187245.9068,"",41.3389906,-72.48613163,32.98197277,4.5,3.619282802,52.68,1,1080205,59,59,"Region_1",61.9,4360,244,18,3712,7.33,25.474358974359,-7.59745098039216,15.2475537743013,3.91202300542815,3.3322045101752,-0.0021637391962137,4.12552017969055,8.38022733634308,5.4971682252932,2.89037175789616,8.21932609390609
"NLA12_CT-108",17,1.1855584,1.4358125670445,0.176470588235294,0.034254913127856,22,1.68409908935837,9527.4339,1073400.7573,"",41.65348504,-73.20748141,38.90985797,2.5,5.195863809,271.75,1,1100005,59,59,"Region_1",114.2,3500,311,28,4058,7.57,26.1474358974359,-7.69797385620915,13.8863424442398,3.09104245335832,2.83321334405622,0.170213887224799,4.73795129722191,8.1605182474775,5.73979291217923,3.3322045101752,8.30844552038576
"NLA12_CT-115",34,0.3966446,2.91577977129532,0.352941176470588,0.179674197001547,50,2.58406173089456,35459.0026,10110323.0946,"",41.71185606,-72.32903222,111.7119893,6.7,6.22343281,151.74,1,1100002,59,59,"Region_1",73.9,2665,261.5,12,1081,7.405,22.6320512820513,-7.59745098039216,16.1290675484089,3.91202300542815,3.52636052461616,-0.924714613344192,4.30271282795416,7.88795933659994,5.56643428350498,2.484906649788,6.98564181763921
