"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen","ln_phySR","ln_zpDen","ln_zpSR","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","Omni2"
"NLA06608-0071",8,1.35550506882529,1.22391794386957,2.35944155500823,0.772635814889336,29,1.83411623970168,45538.609321255,8351985.1822281,31.66684,-91.50916933,460.2095294,5.3,30.10842622,15.17,8,8060100,73,"Region_6",243.45,8025,2405,407,14414.5,0.976856155453346,30.146667,5.480784314,"Mississippi Alluvial Plain","X","Texas-Louisiana Coastal and Mississippi Alluvial Plains","CPL","PLNLOW NATURAL","LA","9/6/2007",0.871554835563325,0.508286606386925,-1.4750023451077,-1.1684138272283,1.30537401855643,1.68205963581173,-1.78281099879365,0.43082005305053,0.876693770070837,1.34324762835257,-0.604021209913011,2.26925898337172
"NLA06608-0072",15,10.5449826989619,1.30012758300039,1.74884692830039,0.66447908121411,28,1.40358793589581,33496.296292908,1452681.914008,32.237662,-98.40515204,9.127076417,5.7,1.325295227,429.56,12,12070201,29,"Region_6",224.1,9180,1724,174,7220,1.24620839735481,24.185714,5.489084967,"Cross Timbers","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TX","7/26/2007",-0.0910357872921198,0.431777081940147,0.0461445139862537,0.521467832688276,0.989636781967396,1.14150059082509,-1.66926181895612,0.591696754701486,0.357282769191947,0.569033434617396,-0.585575219325506,1.02306386195598
"NLA06608-0073",6,34.6867007672634,0.688421462394943,0.41664047002873,0.497695852534562,13,0.991628742762397,7805.820494104,48928.604636901,39.52477,-118.878391,152.2446927,28,4.905570351,1216.87,16,16050203,13,"Region_9",26620,22250,1055,4679,6711,1.89002595116805,10.92,7.308366013,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","6/12/2007",-1.95712657211962,-1.24106757534771,0.929040010995014,-1.94178633942019,0.523853342246804,3.23551331596923,-0.21969411345861,1.6509014418671,0.302359879471401,-2.22531390439122,2.90356932398805,-0.410111495041094
"NLA06608-0076",20,17.3064044270558,2.02949727389302,0.860709289452615,0.663951120162933,43,1.74948635405301,177440.29629818,16504325.4151831,39.414413,-94.49793062,3008.068118,9.2,176.162583,264.36,10,10240012,40,"Region_7",254.1,5100,436,24,717,0.47099950602865,26.054545,5.515947712,"Central Irregular Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","MO","7/27/2007",1.24640327657905,1.36711522095838,0.413497768016444,1.29484034488016,-0.314236536496254,-0.118679843487757,-0.241646572963201,-0.11154054317153,-1.37779505346142,0.830593287330721,-0.526070555116657,-0.128317167204115
"NLA06608-0077",22,45.0366032210835,2.81392459449472,2.43513510377366,0.121586475942783,39,1.82321479568376,182081.5956164,38998784.868836,40.927047,-74.53388264,65.32834218,2.4,5.103487234,238.18,2,2030103,58,"Region_2",308.4,7250,1461,116,7787,0.694364779800592,24.8,5.679738562,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH MAN-MADE","NJ","9/8/2007",1.71964388051339,1.15423428874428,1.1226570278932,1.55106164002217,0.832645777177264,0.883570849699357,0.0592499413518768,0.309311817173033,0.414079125871507,0.657174122777946,-0.169405141707296,2.4495529817633
"NLA06608-0078",19,35.0144687887557,2.15291045700589,1.35152219513165,0.12987012987013,60,1.90774685595042,532049.90767097,28496775.202472,48.177811,-100.2942095,15.07116765,1.1,1.495276968,456.67,9,9020202,46,"Region_8",2086,49850,4644,123.5,36172,1.5352693398832,20.363333,5.308954248,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","ND","8/8/2007",1.54698087604247,2.09346929692555,0.936013729391095,1.15694915270048,1.92947031427619,0.923425196844634,1.50158801766198,2.6160219990501,1.56789783342314,-0.0354956688248137,-0.99227530678267,0.411092442477361
"NLA06608-0079",14,10.8755183475471,2.41297174141185,-0.852127585468085,0.0690647482014388,36,2.13227502114963,6431.815989362,5024731.38063275,39.985855,-107.2317809,130.9081557,47.8,6.588221013,2934,14,14050005,21,"Region_8",84.35,1800,97,4,13145,0.0242689584847643,7.108571,6.673398693,"Southern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","CO","7/12/2007",0.591912765536021,0.979717355996486,0.0690298790474092,0.335995064467242,-1.73967201571098,-1.25847719427308,-0.127974061348867,-1.35755249363914,0.807432037746474,-3.73392764236971,1.79572353278998,-0.13561950082527
"NLA06608-0080",13,1.59246634300864,1.9146745268523,3.83255446559708,0.527567567567568,35,2.29709653983449,6289.063474228,2776481.52088279,34.120035,-91.56105203,79.79770424,3,6.378654064,51.5,8,8020402,73,"Region_6",410.6,5410,956,100,6754,0.589251709790269,28.383333,5.599084967,"Mississippi Alluvial Plain","X","Texas-Louisiana Coastal and Mississippi Alluvial Plains","CPL","PLNLOW NATURAL","AR","9/9/2007",0.265458753191939,0.918296457279579,-1.35554117268174,0.136771428077538,0.430396140365463,0.789155984566687,-1.29481600169906,-0.0409417733608568,0.307158187176705,1.13144077977034,-0.343729640198166,6.80072618391138
"NLA06608-0081",14,5.10498107843326,2.04801901879708,2.95417658102236,0.460018814675447,27,1.7867634442171,283043.36272863,11103067.376674,48.22612,-122.1241675,10.0070393,8.5,1.610517764,42.78,17,17110008,2,"Region_10",61.72,9050,741,22,10209,-0.92174867160817,11.877778,4.470915033,"Puget Lowland","II","Western Forested Mountains","II","WMTNS NATURAL","WA","7/3/2007",1.02824844061676,0.352484790406853,-0.491756371556183,0.335995064467242,0.18877492650893,-0.174030652948633,1.5111977512195,0.574632936768247,0.617532852479541,-1.92986625575536,-3.0863335826938,3.83920960621
"NLA06608-0083",20,30.971769815418,2.21941439711424,1.52681251858844,0.0297984224364592,65,2.78923290464123,62139.584612067,6746392.6048236,45.950964,-99.13645049,48.33310631,2,4.992884041,590.81,10,10130106,42,"Region_8",4281,38850,3925,50,1727,1.1148170598419,22.0025,5.643529412,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","ND","6/13/2007",0.754062308955602,2.26798622967334,0.845043983389211,1.29484034488016,1.7699340148467,0.348222179736891,1.05861866736773,2.31774305487534,-0.717382026451546,0.236571913879323,-0.247359269772635,0.661744557980187
"NLA06608-0085",15,7.42336432011652,0,0.860709289452615,0.0453421269579555,20,0.426580818091817,483458.154240351,11361030.2951172,43.460454,-116.1414317,33.42344767,1.6,2.786710231,973.07,17,17050114,12,"Region_10",213.8,10640,1581,417,16638,0.300190767261871,22.733333,6.665228758,"Snake River Plain","III","Xeric West","III","WMTNS MAN-MADE","ID","7/10/2007",1.04088845017176,-0.301832567166436,-0.214131317802434,0.521467832688276,0.907511996333919,1.69750051557794,0.563200887609477,0.768279697295363,0.984466523378001,0.351401488599203,1.78079219893803,-0.128317167204115
"NLA06608-0086",18,11.9649535946807,2.79078716209656,1.52681251858844,0.109985528219971,32,2.8960332489516,250890.66537902,36879737.266755,45.616571,-122.4260347,101.3087296,14.2,8.99529581,55.6,17,17080001,3,"Region_10",110,2560,288,20,12897,0.760060448557047,15.573333,5.160065359,"Willamette Valley","I","Willamette and Central Valleys","II","WMTNS NATURAL","WA","8/2/2007",1.68889744325979,0.722915272334942,0.139818053643946,1.0116008437681,-0.707536025097923,-0.234660604853196,0.992100469236945,-0.936150183445092,0.793122849534694,-0.977910627276612,-1.33899351706265,0.661744557980187
"NLA06608-0089",15,3.33159812597605,1.94589486549033,0.41664047002873,0.015625,38,2.89630209288152,75698.814814998,54352492.339459,35.773374,-81.54174586,879.2648891,15,86.85557092,301.83,3,3050101,45,"Region_4",62.86,1900,333,35,11543,-0.750939932841389,20.8,5.560261438,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","NC","6/17/2007",1.90233428791698,1.09759999505924,-0.808197643905427,0.521467832688276,-0.569840048830305,0.121329472777726,-0.965930136327015,-1.29286561171414,0.709795628612815,0.0390647994963192,-0.428540037160319,-0.410111495041094
"NLA06608-0090",14,15.546218487395,2.55777469123264,3.42996460183366,0.197837837837838,37,2.67803654685992,4268.42160919,442217.8250471,42.930755,-109.6534609,8.528510903,7.8,1.385546689,2812,14,14040102,17,"Region_8",34.4,5460,253,11,1841,-1.11883567787753,11.411111,6.175098039,"Middle Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","WY","6/26/2007",-0.74558884341606,1.03945527684804,0.333966249719367,0.335995064467242,-0.83042593533581,-0.614964457778428,0.457831986251856,-0.0299351099327645,-0.669358685063424,-2.07072018064903,0.849817237919086,5.34820572444437
"NLA06608-0091",13,12.2674791533034,2.21327388858924,1.27061896892082,0.342483660130719,58,1.99599702295358,1592627.5104364,100148339.196537,41.369441,-87.43213825,305.5679078,3.7,9.227932592,211.77,7,7120001,54,"Region_5",325.9,7270,2021,170,2105,1.33818233361384,27.375,5.707189542,"Central Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","IN","7/10/2007",2.23868036190729,2.01955382122773,0.158332993712491,0.136771428077538,1.14038633849448,1.12670613300993,0.147251938235396,0.312607730762892,-0.568683925814847,1.00432658688904,-0.110636830690815,0.305703742954911
"NLA06608-0099",22,29.6496815286624,2.74007459641933,0.012941543279743,0.0730397422126745,14,1.63258996353043,15550.68845997,405448.181605,43.099516,-88.45255303,314.7521338,18.8,11.02083828,262.37,7,7090001,53,"Region_5",557.8,5690,601,6,4510,0.733782181054466,14.735,5.489215686,"Southeastern Wisconsin Till Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","WI","7/3/2007",-0.793363466876309,-1.07949013290066,0.812696709388351,1.55106164002217,-0.00983315899834612,-1.00054745314735,0.491402299131461,0.0194307539615545,0.00376804991411286,-1.17236503922861,-0.58528495431355,-0.496265569339051
"NLA06608-0101",7,96.8,1.09476854095203,-1.8037036270907,0,13,1.41667046301982,1627.374849643,616867.742896,42.02168,-73.48227989,61.41489821,10.1,4.569671237,532.8,1,1100005,58,"Region_1",15.73,1180,63,1,205,-3.53643628811503,20.207273,5.669281046,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","CT","8/21/2007",-0.562407486063337,-1.24106757534771,1.69002320370689,-1.52738478322285,-2.14899486109734,-2.14034480393267,0.276996768511823,-1.86276568953066,-2.31843127733331,-0.062531189955701,-0.19186781329119,1.1198787332047
"NLA06608-0104",20,5.35499398315283,2.22057725864498,2.8590189768601,0.556803995006242,40,3.37802443718406,10242.30290877,6016046.1196406,37.655294,-98.26265148,56.79375053,1.9,4.717544883,479.33,11,11030015,27,"Region_7",308.9,6570,1076,102,1131,0.405303837272197,25.75,5.884901961,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","KS","6/22/2007",0.691005783234468,1.20943464767437,-0.456303681642905,1.29484034488016,0.542546744218039,0.80175308954557,-0.59157443083591,0.191479645382749,-1.03538118392099,0.789275114433544,0.263113080193278,3.5644008486926
"NLA06608-0105",18,14.5062073593558,2.06344863868002,1.15675516906854,0.245181187355436,41,2.37437455595814,19615.807433532,5024278.3036223,38.235021,-112.2015025,906.5113613,6,30.36851324,1820,16,16030001,19,"Region_8",485.8,3170,339,45,22525,0.536695174785104,19.087143,6.603267974,"Wasatch and Uinta Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","UT","7/5/2007",0.591863139593262,1.26327189451486,0.282624979962879,1.0116008437681,-0.552903225429519,0.281198877398266,-0.476253848623466,-0.680447002563295,1.21205288111017,-0.262935825408247,1.66695362867885,0.168396157555006
"NLA06608-0107",10,16.0327868852459,1.62415222813082,-1.13760039795487,0.00408997955010225,51,2.87760382674119,2449.791904206,996164.5514369,41.650161,-85.08175821,12.42080368,4,1.435689522,300.77,4,4050001,56,"Region_5",208.6,7050,520,3,1528,0.287051633510581,24.82,5.771503268,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","6/25/2007",-0.298653390482541,1.73912964608458,0.356817739235956,-0.568539502809926,-0.147134692795608,-1.44148125797714,0.203093384017077,0.275843456463153,-0.809356766656766,0.66000698696931,0.0259493858952738,0.146563337930591
"NLA06608-0110",16,4.1705804997182,1.80953098671487,-1.3873891088808,0.018018018018018,27,1.52143542328271,5790.074074799,527708.83869931,46.869734,-95.72856324,139.0508291,12.4,10.50970305,437.86,9,9020103,50,"Region_5",260.1,5810,491,12,1556,0.720643047303176,21.1,5.328366013,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MN","7/31/2007",-0.648320828275964,0.352484790406853,-0.641656901745554,0.69496602046179,-0.201560444749932,-0.559613648317552,1.24138243603699,0.0444003394177314,-0.795714701604436,0.0893878719254905,-0.947789203525673,0.459895172082451
"NLA06608-0111",10,7.05624789491411,0.221889570239197,0.194606060316787,0.0167064439140811,28,0.848389139698366,10117.743590082,2043386.6722612,41.135405,-81.13692241,1064.647066,12.8,64.75594294,286.66,5,5030103,61,"Region_5",395.2,3790,343,6,1092,-0.0677049777742702,19.478462,5.77751634,"Erie Drift Plain","VII","Mostly Glaciated Dairy Region","VII","EHIGH MAN-MADE","OH","8/1/2007",0.0967381750458248,0.431777081940147,-0.251738834779001,-0.568539502809926,-0.541777738253498,-1.00054745314735,0.100696977402673,-0.466725932983215,-1.06174414738318,-0.191617984430779,0.038641746952194,-0.477534612273815
"NLA06608-0112",14,23.3738815723334,1.35195163418459,0.0994484561545259,0.301075268817204,27,1.44493919488596,77881.90476231,6549470.956411,39.012661,-89.14408234,276.3794065,9,30.39769287,160.22,7,7140202,72,"Region_5",195.4,6870,1266,96,1075,1.16737359484706,23.16,5.743986928,"Interior River Valleys and Hills","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","IL","7/9/2007",0.737759265746841,0.352484790406853,0.636346787844205,0.335995064467242,0.696773835524622,0.763187766171834,-0.321563972954945,0.244899941771825,-1.07353169446244,0.416745300093247,-0.0323011810963246,-0.491435530539723
"NLA06608-0113",12,45.7,1.83484116610759,0.41664047002873,0.354485776805252,12,1.63469651873483,1151.312929118,320720.0378532,44.718642,-72.23412171,83.35226447,13.1,4.253680284,396.91,1,1110000,58,"Region_1",129.7,3760,190,9,687,0.234495098505417,13.542857,5.208169935,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","VT","7/16/2007",-0.92237632391471,-1.4155845080955,1.13349962375784,-0.0784064917300982,-1.10202546509652,-0.742617712021616,0.813482438568308,-0.476233923763538,-1.40990538400035,-1.46884261119754,-1.22589009213418,-0.410111495041094
"NLA06608-0115",15,49.009900990099,2.11155677783149,-0.471497168819041,0.181818181818182,17,2.18000020058285,474.287873401,5834684.6511683,44.323554,-89.19099056,6.737155775,17,0.987715321,271.25,4,4030202,51,"Region_5",324.2,2650,540,5,11854,-0.790357334095261,13.433333,5.447254902,"North Central Hardwood Forests","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","WI","7/18/2007",0.674159899123797,-0.656172218007403,1.18534752877713,0.521467832688276,-0.111340372880734,-1.11652821451279,0.734890656254995,-0.894811165640278,0.729768951115352,-1.4973779850381,-0.678816826823059,-0.385907777228914
"NLA06608-0116",10,3.54238713898495,1.58136797285377,-1.13760039795487,0.163588390501319,13,1.34302702917995,4233.481480996,971713.1459846,35.666539,-106.3013899,406.2048459,25.8,34.23927252,1625.22,13,13020201,21,"Region_6",353.7,3870,271,26,16520,0.510416907282524,20.218519,6.575098039,"Southern Rockies","II","Western Forested Mountains","II","WMTNS MAN-MADE","NM","6/28/2007",-0.31233030344813,-1.24106757534771,-0.762708239980425,-0.568539502809926,-0.765240500177195,-0.0677620346396268,-0.987181991770467,-0.441734614367307,0.979119402102911,-0.0605759860829944,1.61484423328462,0.146563337930591
"NLA06608-0120",30,7.63926640153358,2.47574436509964,1.74884692830039,0.304619225967541,15,1.2118997452445,19147.051095557,455524.9201327,36.16293,-96.36834536,10251.57227,20.6,466.5719919,220.49,11,11060006,29,"Region_6",569.6,5000,1174,315,11648,0.0242689584847643,24.525455,5.393529412,"Cross Timbers","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","OK","6/18/2007",-0.729272487331682,-0.929065132756068,-0.192873414067493,2.38484768037837,0.62521844186987,1.51905656468878,-0.888438791738353,-0.135232720864725,0.716598579121824,0.618054071162197,-0.799630010789156,1.02306386195598
"NLA06608-0124",7,20.731546282847,1.01251972237739,2.95417658102236,0.36624203821656,24,0.994247604260546,56816.04820243,4129732.710462,42.140019,-101.8094915,30.53256534,1.1,2.430193088,1140.27,10,10210001,44,"Region_7",7382,290570,340,213,17325,1.94258248617322,25.4,6.182026144,"Nebraska Sand Hills","IV","Great Plains Grass and Shrublands","IVnat","PLNLOW NATURAL","NE","7/19/2007",0.483958715978619,0.0956827067453098,0.547395760330115,-1.52738478322285,-0.550109594819727,1.27015013816713,0.300537025181666,4.72509503052667,1.01486378464332,0.741182135338053,0.863484709788659,3.83920960621
"NLA06608-0126",16,6.05470368835474,2.1536630144176,1.94312703679833,0.223819301848049,59,3.42794035256501,445569.23443235,65699019.491654,47.193058,-99.32424356,11.53500919,2.5,1.474450014,569.53,10,10160002,42,"Region_8",1482,31030,5728,502,27162,1.24620839735481,20.55,5.399803922,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","ND","6/21/2007",2.00667493584493,2.05682477524261,-0.365244491858431,0.69496602046179,2.12844323980903,1.81551203050707,1.30569876410737,2.04884428150902,1.35268497427446,-0.00342867883987407,-0.785458525566728,1.37939937221607
"NLA06608-0127",17,10.5735692052618,1.54437266679038,-0.628227340380412,0.0251479289940828,37,2.45118934971122,4845.205957188,2470939.7087081,34.153646,-109.3063643,35.85993055,5.2,2.788304179,2106.3,15,15020001,23,"Region_9",508,11000,641,19,12522,1.31190406611126,20.766667,6.66751634,"Arizona/New Mexico Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","AZ","7/11/2007",0.201296994114846,1.03945527684804,0.0481519046595794,0.85794251626939,0.0512789200719672,-0.267289962788818,-1.28813002694069,0.808090183003795,0.77095473087592,0.0334286592838034,1.78497481684053,-0.300281187097887
"NLA06608-0128",19,7.73277066183245,2.07928037748072,0.650360901304459,0.0261337432744043,54,3.3180136540758,174412.914876252,127015927.335811,48.752891,-109.2416928,12.37799839,2.2,3.099848391,787.37,10,10050008,42,"Region_8",517.7,15870,1356,76,2137,0.536695174785104,18.275,5.64,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","MT","6/21/2007",2.36947385160349,1.86375200524766,-0.183852718566267,1.15694915270048,0.761909509654904,0.614577646870773,1.61598420831505,1.24661878943978,-0.557349172491675,-0.415735221551897,-0.254984421680471,-0.286222196739892
